Latitude,Longitutde,elevation,Szn.Max.Avg,Szn.Min.Avg,Szn.Temp.Avg,Szn.Total.Precip,Prox.Water,site.code ,orchard.type,Orchard.num,Tree,Tissue,TCA,pb1,gentistic.acid,catechin,c.gala,chl.acid,caf.acid,pb2,syr.acid,epicatechin,p.coum,ferulic,rutin,hyperin,isoquercitin,reynoutrin,avicularin,quercitrin,phloridzin,quercetin,phloretin,U1,U2
36.6386,119.5089,97,79.53333333,54.45833333,67,0,78,D,Organic ,6,5,SKIN,855.5891239,0,0,0,0,3008.127585,0,3163.965251,353.8876203,2543.837357,0,0,774.1728263,25088.803,4684.420712,4292.843365,7056.805051,10021.56221,2553.945601,0,0,10.54779701,65.29048258
38.16262,121.205,20,77.15833333,48.375,62.74166667,0,1719,E,Organic ,7,1,PULP,847.9041916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.16262,121.205,20,77.15833333,48.375,62.74166667,0,1719,E,Organic ,7,2,PULP,819.6816208,0,0,0,0,115.4992714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.843721735,0
38.16262,121.205,20,77.15833333,48.375,62.74166667,0,1719,E,Organic ,7,3,PULP,826.459144,403.2557669,0,0,0,7017.803751,17.53374103,1259.636272,471.8883024,0,0,0,0,0,0,0,0,0,0,0,0,118.5059553,12.47616925
38.16262,121.205,20,77.15833333,48.375,62.74166667,0,1719,E,Organic ,7,4,PULP,862.5380711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.16262,121.205,20,77.15833333,48.375,62.74166667,0,1719,E,Organic ,7,5,PULP,858.6154624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.16262,121.205,20,77.15833333,48.375,62.74166667,0,1719,E,Organic ,7,1,SEED,842.8571429,0,0,0,0,5355.209396,0,314.625883,0,498.8848971,0,0,0,0,0,0,0,0,45023.48281,0,0,0,8.64585001
38.16262,121.205,20,77.15833333,48.375,62.74166667,0,1719,E,Organic ,7,2,SEED,868.7116564,0,0,0,0,4638.961418,0,384.1527657,0,0,0,0,0,0,0,0,0,0,44032.47298,0,0,0,7.480463893
38.16262,121.205,20,77.15833333,48.375,62.74166667,0,1719,E,Organic ,7,3,SEED,826.0573651,0,0,0,0,5152.142171,0,316.6706797,0,495.9755016,0,0,0,0,0,0,0,96.44241028,47024.13876,0,0,0,12.86246156
38.16262,121.205,20,77.15833333,48.375,62.74166667,0,1719,E,Organic ,7,4,SEED,825.6559767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4262.536178,0,239.4825061,0,0
38.16262,121.205,20,77.15833333,48.375,62.74166667,0,1719,E,Organic ,7,5,SEED,849.1754123,0,0,0,0,5637.185782,0,342.7962277,0,0,0,0,0,0,0,0,0,0,49724.1661,0,0,0,14.66571605
38.16262,121.205,20,77.15833333,48.375,62.74166667,0,1719,E,Organic ,7,2,SKIN,857.7486118,628.4591475,0,0,0,1595.6154,0,2594.120446,0,5027.083233,0,0,278.0851286,6542.845502,1826.044856,293.6392585,4002.04179,6675.876058,1083.977721,0,0,12.84762143,60.05804677
38.16262,121.205,20,77.15833333,48.375,62.74166667,0,1719,E,Organic ,7,3,SKIN,853.4404822,1355.90297,0,0,1547.514401,3328.152199,0,8948.81366,396.6773757,8947.22921,0,0,6021.87166,793.8848616,2398.214023,225.2268436,0,4588.991612,0,0,0,32.6460189,140.3005732
38.16262,121.205,20,77.15833333,48.375,62.74166667,0,1719,E,Organic ,7,4,SKIN,843.2754342,2013.013762,0,0,12180.2912,5788.436379,0,12276.00246,647.3544557,19456.86109,0,0,0,4567.499783,1581.866398,1627.490638,3523.181381,5890.373231,2518.351227,0,0,52.62149581,235.4961525
38.16262,121.205,20,77.15833333,48.375,62.74166667,0,1719,E,Organic ,7,5,SKIN,811.8490205,1225.770601,0,0,11469.95482,2818.406801,0,8173.611443,456.815009,11942.15095,0,0,0,3136.990901,0,986.6449705,2423.219163,3952.08156,1656.645096,0,0,25.00896989,155.4284703
38.16262,121.205,20,77.15833333,48.375,62.74166667,0,1719,E,Conventional ,8,1,PULP,850.8763145,0,0,0,0,4064.908644,0,0,0,642.1265888,0,0,0,0,0,0,0,0,0,0,0,65.55000417,0
38.16262,121.205,20,77.15833333,48.375,62.74166667,0,1719,E,Conventional ,8,2,PULP,842.0218038,0,0,0,0,3734.477256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.96777359,0
38.16262,121.205,20,77.15833333,48.375,62.74166667,0,1719,E,Conventional ,8,3,PULP,839.1111111,0,0,0,0,3665.522748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.38964835,0
38.16262,121.205,20,77.15833333,48.375,62.74166667,0,1719,E,Conventional ,8,4,PULP,853.4404822,0,0,0,0,5166.53013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.75910647,0
38.16262,121.205,20,77.15833333,48.375,62.74166667,0,1719,E,Conventional ,8,5,PULP,834.987715,0,0,0,0,4846.37297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.50499151,0
38.16262,121.205,20,77.15833333,48.375,62.74166667,0,1719,E,Conventional ,8,1,SEED,841.6047548,0,581.2295923,0,0,4925.658949,0,261.742235,0,0,0,0,0,0,0,0,0,0,39583.33978,0,0,0,0
38.16262,121.205,20,77.15833333,48.375,62.74166667,0,1719,E,Conventional ,8,2,SEED,845.7939273,0,738.2244643,0,0,5994.148002,0,761.4993494,0,725.416327,0,0,0,0,0,0,0,0,54852.59941,0,0,0,0
38.16262,121.205,20,77.15833333,48.375,62.74166667,0,1719,E,Conventional ,8,3,SEED,843.2754342,0,0,0,0,5955.330485,0,169.2795618,0,0,0,0,0,0,0,0,0,0,43028.11698,0,0,0,10.6667144
38.16262,121.205,20,77.15833333,48.375,62.74166667,0,1719,E,Conventional ,8,4,SEED,842.0218038,0,486.1989657,0,0,2965.461251,0,0,0,0,0,0,0,0,0,0,0,0,30273.95406,0,0,0,0
38.16262,121.205,20,77.15833333,48.375,62.74166667,0,1719,E,Conventional ,8,5,SEED,857.3158426,0,473.5340614,526.6831936,0,5938.505128,0,278.5968658,0,546.2859294,0,0,0,0,0,0,0,0,42512.3561,0,0,0,16.20697344
38.16262,121.205,20,77.15833333,48.375,62.74166667,0,1719,E,Conventional ,8,1,SKIN,820.4732014,803.491273,0,0,3149.078379,2158.763496,0,5578.847281,385.3104717,5653.727363,0,0,0,1303.670296,0,474.40994,1549.256912,1594.283573,1503.4826,0,0,22.08141333,104.5202042
38.16262,121.205,20,77.15833333,48.375,62.74166667,0,1719,E,Conventional ,8,2,SKIN,820.4732014,1040.185843,0,0,1633.848468,1938.108268,0,8486.644389,468.888249,7209.548362,0,0,0,2365.300482,0,955.9088038,2462.822563,3527.557087,1509.117372,0,0,16.7547091,128.5058938
38.16262,121.205,20,77.15833333,48.375,62.74166667,0,1719,E,Conventional ,8,3,SKIN,829.2825769,1192.62335,0,0,4257.811713,3256.464432,0,7400.213443,455.6154709,8627.461655,0,0,3685.297498,21087.81332,5078.900162,2879.548353,8093.450385,10344.13554,1915.815612,27.13050204,0,17.9667739,125.156606
38.16262,121.205,20,77.15833333,48.375,62.74166667,0,1719,E,Conventional ,8,4,SKIN,866.4966854,0,0,0,8772.113779,2754.175452,0,15025.39151,0,13571.38548,0,0,0,10671.57957,2342.841989,2734.644206,5605.785682,10457.32479,2131.735106,0,0,211.8894642,113.2304296
38.16262,121.205,20,77.15833333,48.375,62.74166667,0,1719,E,Conventional ,8,5,SKIN,862.1004566,1181.11787,0,0,0,1959.188727,0,9288.332194,351.2186618,10695.12312,0,0,0,2366.108147,0,1168.83113,2733.868463,4423.913963,1791.558557,0,0,20.65743649,147.0143181
36.99562,121.7716,63,77.61666667,48.25,62.925,14.6,918,F,Conventional ,9,1,PULP,870.9379805,908.7060295,0,474.7324147,0,10236.91284,0,2544.514553,0,4020.883064,0,0,0,0,0,0,0,455.6492884,0,0,0,192.8201182,43.06407597
36.99562,121.7716,63,77.61666667,48.25,62.925,14.6,918,F,Conventional ,9,2,PULP,844.1132638,0,0,0,0,5796.941285,0,358.3481531,0,952.2894189,0,0,0,0,0,0,0,0,0,0,0,100.4152984,10.23338004
36.99562,121.7716,63,77.61666667,48.25,62.925,14.6,918,F,Conventional ,9,3,PULP,847.0588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.99562,121.7716,63,77.61666667,48.25,62.925,14.6,918,F,Conventional ,9,4,PULP,803.0245747,420.7013187,0,0,0,5334.300532,0,742.2197794,0,1261.44763,0,0,0,0,0,0,0,0,0,0,0,83.84685516,14.59881702
36.99562,121.7716,63,77.61666667,48.25,62.925,14.6,918,F,Conventional ,9,5,PULP,870.4918033,0,0,0,0,5461.351495,15.9926936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.9537456,0
36.99562,121.7716,63,77.61666667,48.25,62.925,14.6,918,F,Conventional ,9,1,SEED,824.8543689,0,0,0,0,16428.42216,0,2753.070959,314.5455363,2303.679332,0,0,0,0,0,204.7339261,0,0,75686.90554,0,0.208727771,10.33361474,63.75218377
36.99562,121.7716,63,77.61666667,48.25,62.925,14.6,918,F,Conventional ,9,2,SEED,850.0250125,0,1425.780107,0,0,25375.32377,54.48922822,4853.295753,0,3550.040437,0,0,0,0,0,0,0,0,110828.3154,0,0,0,109.5167565
36.99562,121.7716,63,77.61666667,48.25,62.925,14.6,918,F,Conventional ,9,3,SEED,851.3026052,0,0,0,0,21414.96408,14.09363259,3469.871498,335.4112079,2650.156731,0,0,0,0,0,250.5781746,0,86.84267641,87763.9453,0,11.54660291,11.90311712,72.17798222
36.99562,121.7716,63,77.61666667,48.25,62.925,14.6,918,F,Conventional ,9,4,SEED,826.8613139,0,0,0,0,7330.664935,0,730.8153106,0,815.2947139,0,0,0,0,0,75.75210304,0,0,37419.26673,0,0,0,23.51781726
36.99562,121.7716,63,77.61666667,48.25,62.925,14.6,918,F,Conventional ,9,5,SEED,850.4504505,0,0,0,0,19508.38767,0,3997.982345,351.0353135,390.2372848,0,0,0,0,0,154.4530765,0,0,97920.93552,0,2.815737015,15.97527333,78.3086386
36.99562,121.7716,63,77.61666667,48.25,62.925,14.6,918,F,Conventional ,9,1,SKIN,862.97613,1584.255868,0,1096.55777,5503.912767,6232.668772,0,14396.3078,780.3186977,19330.95506,0,0,1453.12896,26952.88631,3532.765665,5593.86787,12964.49735,21065.50218,2909.234918,36.46661433,0,83.48123582,233.5516558
36.99562,121.7716,63,77.61666667,48.25,62.925,14.6,918,F,Conventional ,9,2,SKIN,864.7328244,1065.711502,0,0,0,3834.235149,0,10773.07372,988.5273622,12752.02196,0,0,4996.877043,52605.90865,8505.633308,8152.40614,16597.14731,20505.52921,2127.041325,77.75189409,0,33.00861868,156.1036936
36.99562,121.7716,63,77.61666667,48.25,62.925,14.6,918,F,Conventional ,9,3,SKIN,838.2831771,0,0,0,4495.592579,3557.319074,6.889676522,9906.032223,587.4614498,11387.06388,0,0,1580.691524,37483.35289,4252.827415,7586.422348,15348.78645,27750.71554,2013.160416,47.89929816,0,33.99799863,157.8776926
36.99562,121.7716,63,77.61666667,48.25,62.925,14.6,918,F,Conventional ,9,4,SKIN,829.2825769,1148.415143,0,0,8510.236922,3574.666164,19.25174212,9136.886052,662.2497427,13561.1846,0,0,617.1924834,17376.57287,2386.339621,1642.079411,10142.33411,15185.99124,2197.977783,0,0,30.17514023,165.6937215
36.99562,121.7716,63,77.61666667,48.25,62.925,14.6,918,F,Conventional ,9,5,SKIN,864.2929807,1423.961365,0,0,7234.705176,2844.314796,0,7447.233333,570.6609816,9406.620708,0,0,3436.091209,38164.74341,5926.293233,5738.107667,13081.69621,15086.0973,2779.821497,88.65424328,0,41.33732594,144.3023051
36.9768,121.7215,53,77.61666667,48.25,62.925,14.6,1650,F,Organic ,10,1,PULP,833.3496812,0,0,0,0,6908.599447,0,798.9609389,0,0,0,0,0,0,0,0,0,0,0,0,0,132.1813137,17.66557768
36.9768,121.7215,53,77.61666667,48.25,62.925,14.6,1650,F,Organic ,10,2,PULP,832.533072,0,0,0,0,5963.7296,0,300.727824,0,571.6437624,0,0,0,0,0,0,0,0,807.8929533,0,0,93.25529341,0
36.9768,121.7215,53,77.61666667,48.25,62.925,14.6,1650,F,Organic ,10,3,PULP,850.8763145,0,0,0,0,7105.216395,35.37381804,911.2925137,0,2040.832068,0,0,0,0,0,0,0,0,0,0,0,139.6795086,18.19031258
36.9768,121.7215,53,77.61666667,48.25,62.925,14.6,1650,F,Organic ,10,4,PULP,852.1564694,0,0,0,0,3662.01363,0,299.515976,0,580.2044104,0,0,0,0,0,0,0,0,0,0,0,53.55211209,9.458259197
36.9768,121.7215,53,77.61666667,48.25,62.925,14.6,1650,F,Organic ,10,5,PULP,839.1111111,0,0,0,0,7115.967798,0,1231.180356,0,1334.267807,0,0,0,0,0,144.9041193,0,462.8599319,1141.216411,0,0,106.7240488,24.94922749
36.9768,121.7215,53,77.61666667,48.25,62.925,14.6,1650,F,Organic ,10,1,SEED,839.9406822,0,0,0,0,10432.00728,0,1122.178479,0,966.9126438,0,0,0,0,0,133.8136117,0,0,50635.73919,0,0,0,36.7376514
36.9768,121.7215,53,77.61666667,48.25,62.925,14.6,1650,F,Organic ,10,2,SEED,847.4812968,0,0,0,0,7717.106181,0,516.6916383,0,623.4257004,0,0,0,0,0,0,0,0,49604.48927,0,0,0,20.14314866
36.9768,121.7215,53,77.61666667,48.25,62.925,14.6,1650,F,Organic ,10,3,SEED,806.8376068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2970.964617,0,66.23606486,0,0
36.9768,121.7215,53,77.61666667,48.25,62.925,14.6,1650,F,Organic ,10,4,SEED,765.0607834,0,0,0,0,429.916444,0,0,0,0,0,0,0,0,0,0,0,0,10183.95045,0,845.7085248,0,0
36.9768,121.7215,53,77.61666667,48.25,62.925,14.6,1650,F,Organic ,10,5,SEED,830.4985337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11018.36695,0,742.2947227,0,0
36.9768,121.7215,53,77.61666667,48.25,62.925,14.6,1650,F,Organic ,10,1,SKIN,852.1564694,2660.130442,0,25202.63042,8121.471331,9481.699686,322.911642,7877.793307,7735.22456,35376.25627,0,0,84314.91756,5828.774039,13163.21337,1329.842912,21746.25388,35844.80905,5222.582935,0,0,186.5506084,429.7605072
36.9768,121.7215,53,77.61666667,48.25,62.925,14.6,1650,F,Organic ,10,2,SKIN,826.8613139,938.120043,0,0,3351.476746,3624.765602,0,9999.235405,579.0585385,9742.652607,0,0,381.6360556,9950.639538,1788.030794,2236.524118,5308.167274,6383.33517,1760.934369,0,0,45.54850246,168.8993826
36.9768,121.7215,53,77.61666667,48.25,62.925,14.6,1650,F,Organic ,10,3,SKIN,848.3275087,0,0,0,0,4015.379017,0,12800.45113,750.0964223,13206.5746,0,0,193.8799688,6586.084241,1823.277987,2650.240615,6086.384113,8684.900162,2428.569103,0,0,58.93502543,205.7319144
36.9768,121.7215,53,77.61666667,48.25,62.925,14.6,1650,F,Organic ,10,4,SKIN,826.0573651,1048.010375,0,0,2346.984542,3816.450587,0,13125.68605,562.6877747,11451.04587,0,0,522.8802748,12876.29182,2210.810292,3001.137216,6278.816305,9629.452196,3045.718698,0,0,47.02431481,157.1206088
36.9768,121.7215,53,77.61666667,48.25,62.925,14.6,1650,F,Organic ,10,5,SKIN,825.2549781,1081.550858,0,0,1415.011873,2965.195566,0,9700.498812,525.3576369,11489.52826,0,0,451.0086381,16208.56473,2590.114365,3991.916962,7766.451145,12147.33031,1879.14227,0,0,39.0263034,144.9198929
38.4296,122.8479,55,73.1,44.19166667,58.65833333,26.32,1968,G,Conventional ,11,1,PULP,828.0701754,0,0,0,0,4784.71987,0,0,0,876.3712637,0,0,0,0,0,0,0,0,0,0,0,93.47560543,0
38.4296,122.8479,55,73.1,44.19166667,58.65833333,26.32,1968,G,Conventional ,11,2,PULP,864.7328244,0,0,0,0,4763.051251,0,109.7624071,0,663.1779989,0,0,0,0,0,0,0,0,0,0,0,77.24137128,0
38.4296,122.8479,55,73.1,44.19166667,58.65833333,26.32,1968,G,Conventional ,11,3,PULP,857.3158426,0,0,0,0,6287.523565,0,403.0388943,0,1052.079118,0,0,0,0,0,0,0,0,0,0,0,107.5668029,12.9540867
38.4296,122.8479,55,73.1,44.19166667,58.65833333,26.32,1968,G,Conventional ,11,4,PULP,826.0573651,0,0,0,0,5983.691998,53.19862152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.97487342,0
38.4296,122.8479,55,73.1,44.19166667,58.65833333,26.32,1968,G,Conventional ,11,5,PULP,828.0701754,0,0,0,0,4667.780926,1.64616503,97.46256393,0,896.7458951,0,0,0,0,0,0,0,0,0,0,0,73.16401064,10.63834749
38.4296,122.8479,55,73.1,44.19166667,58.65833333,26.32,1968,G,Conventional ,11,1,SEED,863.8535841,0,0,0,0,8171.813724,0,642.1460491,0,705.8355304,0,0,0,0,0,0,0,0,52519.29102,0,0,0,21.8755196
38.4296,122.8479,55,73.1,44.19166667,58.65833333,26.32,1968,G,Conventional ,11,2,SEED,839.5256917,0,0,0,0,1510.820242,0,0,0,0,0,0,0,0,0,0,0,0,17312.95599,0,63.65989602,0,0
38.4296,122.8479,55,73.1,44.19166667,58.65833333,26.32,1968,G,Conventional ,11,3,SEED,835.809149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034.595317,0,0,0,0
38.4296,122.8479,55,73.1,44.19166667,58.65833333,26.32,1968,G,Conventional ,11,4,SEED,847.0588235,0,0,0,0,11191.94603,0,1612.884324,0,1325.049881,0,0,0,0,0,104.7839794,0,0,52162.23744,0,0,0,39.09381109
38.4296,122.8479,55,73.1,44.19166667,58.65833333,26.32,1968,G,Conventional ,11,5,SEED,838.2831771,0,0,0,0,9861.736701,0,1072.72235,0,1371.525638,0,0,0,0,0,111.667022,0,0,56003.56441,0,0,0,29.4442132
38.4296,122.8479,55,73.1,44.19166667,58.65833333,26.32,1968,G,Conventional ,11,1,SKIN,842.4392662,0,0,0,535.991188,2849.194895,0,5923.381676,472.0506009,6722.495552,0,0,531.0255684,13185.97572,2742.359974,3871.908179,8324.501611,14818.81042,1849.24767,0,0,32.14547871,101.4407036
38.4296,122.8479,55,73.1,44.19166667,58.65833333,26.32,1968,G,Conventional ,11,2,SKIN,840.3560831,0,0,0,1587.804807,3938.818273,0,6432.249158,496.807999,8602.3111,0,0,2188.264042,29167.76694,4035.83789,6187.399175,12699.43915,22426.30953,2244.306401,0,0,28.64755239,128.9614932
38.4296,122.8479,55,73.1,44.19166667,58.65833333,26.32,1968,G,Conventional ,11,3,SKIN,867.381317,1323.688364,0,197.9537349,1308.426486,4575.653925,0,15661.5843,628.385091,13687.17515,0,0,395.563236,12780.60696,2519.338837,3862.868901,7612.611619,13056.09256,2235.554593,0,0,42.02717407,184.4379906
38.4296,122.8479,55,73.1,44.19166667,58.65833333,26.32,1968,G,Conventional ,11,5,SKIN,861.2265585,1415.072272,0,0,778.2724999,2987.275973,0,6072.373625,494.9908713,7603.087907,0,0,429.3809712,11548.8456,2228.062944,3426.93049,7611.538015,13386.88485,1734.494365,0,0,27.46519641,108.1121432
38.4296,122.8479,55,73.1,44.19166667,58.65833333,26.32,1968,G,Conventional ,11,4,SKIN,822.8571429,0,0,0,0,3526.582787,0,7780.508427,369.7506449,10974.45957,0,0,6412.514182,700.1620661,2962.611261,468.636941,1232.781988,8533.124046,1954.264523,0,0,32.86874935,149.1439537
40.28567,123.8063,72,64.025,46.20833333,55.13333333,30.82,304,G,Organic ,12,1,PULP,836.6322009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.28567,123.8063,72,64.025,46.20833333,55.13333333,30.82,304,G,Organic ,12,2,PULP,862.5380711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.28567,123.8063,72,64.025,46.20833333,55.13333333,30.82,304,G,Organic ,12,3,PULP,838.6969398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.28567,123.8063,72,64.025,46.20833333,55.13333333,30.82,304,G,Organic ,12,4,PULP,846.2151394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.28567,123.8063,72,64.025,46.20833333,55.13333333,30.82,304,G,Organic ,12,5,PULP,831.7180617,0,0,0,0,345.860787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.28567,123.8063,72,64.025,46.20833333,55.13333333,30.82,304,G,Organic ,12,1,SEED,832.533072,0,0,0,0,1615.175716,0,0,0,0,0,8.301184849,0,0,0,0,0,0,9149.218498,0,198.9699345,0,0
40.28567,123.8063,72,64.025,46.20833333,55.13333333,30.82,304,G,Organic ,12,2,SEED,849.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581.149273,0,721.8453804,0,0
40.28567,123.8063,72,64.025,46.20833333,55.13333333,30.82,304,G,Organic ,12,3,SEED,820.4732014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.28567,123.8063,72,64.025,46.20833333,55.13333333,30.82,304,G,Organic ,12,4,SEED,847.9041916,0,0,0,0,0,0,2278.127044,0,0,0,0,0,0,0,0,0,0,0,0,27.16786213,0,0
40.28567,123.8063,72,64.025,46.20833333,55.13333333,30.82,304,G,Organic ,12,5,SEED,837.044335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360.800345,0,174.5243895,0,0
40.28567,123.8063,72,64.025,46.20833333,55.13333333,30.82,304,G,Organic ,12,1,SKIN,866.0550459,0,400.7765491,0,0,3482.719798,0,2522.394732,391.0687847,3357.937808,0,0,0,1846.553456,0,3154.561415,5999.549223,21095.44165,2025.529414,422.6584176,0,31.29961043,40.20689817
40.28567,123.8063,72,64.025,46.20833333,55.13333333,30.82,304,G,Organic ,12,2,SKIN,868.7116564,0,0,0,0,1924.463859,0,431.7112329,366.2134288,629.2666221,0,0,293.607076,5628.543372,1529.583604,3329.710816,5246.162625,15623.80197,2111.123153,345.1083549,0,24.94799143,27.30510822
40.28567,123.8063,72,64.025,46.20833333,55.13333333,30.82,304,G,Organic ,12,3,SKIN,866.4966854,0,0,0,0,1654.670935,0,0,0,0,0,0,661.7997831,11520.80817,2762.409306,5223.509012,10082.0519,26904.55106,1883.489669,166.3968443,0,18.51670039,0
40.28567,123.8063,72,64.025,46.20833333,55.13333333,30.82,304,G,Organic ,12,4,SKIN,830.9046455,0,0,0,0,44.50737581,0,0,294.6351968,0,0,0,0,723.9338751,0,1102.191321,2268.723787,7048.648491,0,0,0,0,0
40.28567,123.8063,72,64.025,46.20833333,55.13333333,30.82,304,G,Organic ,12,5,SKIN,832.533072,0,0,0,0,1040.855036,0,0,0,0,0,0,305.6508056,6979.726355,1807.309966,3672.932527,6695.982538,19702.76462,1324.098056,0,0,9.872226296,76.13909658
44.20901,123.3281,121,64.7,43.46666667,54.09166667,40.58,426,H,Organic ,13,1,PULP,837.044335,0,0,0,0,1300.258574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.73891857,0
44.20901,123.3281,121,64.7,43.46666667,54.09166667,40.58,426,H,Organic ,13,2,PULP,833.3496812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.20901,123.3281,121,64.7,43.46666667,54.09166667,40.58,426,H,Organic ,13,3,PULP,859.4840668,0,0,0,0,9405.406743,104.9550142,738.9761637,0,1328.224521,0,0,0,0,0,0,0,0,1850.016214,0,0,205.3476281,16.75936678
44.20901,123.3281,121,64.7,43.46666667,54.09166667,40.58,426,H,Organic ,13,4,PULP,830.9046455,0,0,0,0,290.7183833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.20901,123.3281,121,64.7,43.46666667,54.09166667,40.58,426,H,Organic ,13,5,PULP,832.9411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
