Latitude,Longitutde,elevation,Szn.Max.Avg,Szn.Min.Avg,Szn.Temp.Avg,Szn.Total.Precip,Prox.Water,site.code ,orchard.type,Orchard.num,Tree,Tissue,TCA,pb1,gentistic.acid,catechin,c.gala,chl.acid,caf.acid,pb2,syr.acid,epicatechin,p.coum,ferulic,rutin,hyperin,isoquercitin,reynoutrin,avicularin,quercitrin,phloridzin,quercetin,phloretin,U1,U2
44.20901,123.3281,121,64.7,43.46666667,54.09166667,40.58,426,H,Organic ,13,1,SEED,825.6559767,5363.244439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093.461586,0,0,0,0
44.20901,123.3281,121,64.7,43.46666667,54.09166667,40.58,426,H,Organic ,13,2,SEED,847.9041916,0,0,0,0,7895.754673,0,1120.058907,0,946.9258354,0,0,0,0,0,169.4926041,0,0,42303.41415,0,2.628385616,0,39.40781176
44.20901,123.3281,121,64.7,43.46666667,54.09166667,40.58,426,H,Organic ,13,3,SEED,824.0543162,0,0,0,0,26266.57446,91.43597629,4444.098061,369.738292,2744.366742,0,0,0,0,0,240.5420023,0,182.6746398,80792.94875,0,45.15491898,0,84.3484232
44.20901,123.3281,121,64.7,43.46666667,54.09166667,40.58,426,H,Organic ,13,4,SEED,831.3111546,0,0,0,0,12022.3852,0,1709.080878,0,0,0,0,0,0,0,170.2096716,0,0,48899.83245,0,75.12000685,0,43.4885708
44.20901,123.3281,121,64.7,43.46666667,54.09166667,40.58,426,H,Organic ,13,5,SEED,856.4516129,0,0,0,0,7089.052482,0,865.7469629,0,1119.84963,0,0,0,0,0,0,0,0,29059.19971,0,0,0,26.36516501
44.20901,123.3281,121,64.7,43.46666667,54.09166667,40.58,426,H,Organic ,13,1,SKIN,829.6875,1746.183185,0,0,0,3491.958829,0,1347.600286,318.8412578,9193.175556,0,0,362.8618672,5510.110436,2288.942551,2445.671779,5238.851616,10005.41593,1670.960721,0,0,36.97765067,169.8808631
44.20901,123.3281,121,64.7,43.46666667,54.09166667,40.58,426,H,Organic ,13,2,SKIN,854.7283702,1535.476513,0,796.4083397,203.7179187,5281.985963,0,6549.363995,631.2890582,6200.363985,0,0,3800.188249,40265.68945,10862.13987,6858.78478,14781.1544,22581.17538,2608.271386,70.27422282,0,40.28878995,132.8456903
44.20901,123.3281,121,64.7,43.46666667,54.09166667,40.58,426,H,Organic ,13,3,SKIN,859.049545,1437.285153,0,0,0,4105.895648,0,1037.257024,619.2396074,8447.083756,0,0,2798.692246,29375.82522,7824.899937,5467.608332,11727.75794,14220.54231,2663.599815,2.346791786,0,45.95014358,145.5285721
44.20901,123.3281,121,64.7,43.46666667,54.09166667,40.58,426,H,Organic ,13,4,SKIN,837.4568753,690.3624413,0,0,0,2526.308223,0,3323.877183,298.1553917,5087.102038,0,0,11465.24847,1077.586673,2661.299056,376.4049039,1058.38843,8697.151983,890.1374667,0,0,21.04269503,72.95521672
44.20901,123.3281,121,64.7,43.46666667,54.09166667,40.58,426,H,Organic ,13,5,SKIN,838.2831771,1562.124905,0,0,0,6135.335042,0,11820.19747,590.3360204,11440.80829,0,0,4347.626262,29770.41946,8523.84903,5364.22346,12254.18827,22132.90048,835.0239914,0,0,30.29058727,175.2323374
44.02257,123.0045,138,64.7,43.46666667,54.09166667,40.58,72,H,Conventional ,14,1,PULP,866.4966854,0,0,0,0,33.42979388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.87176791,0
44.02257,123.0045,138,64.7,43.46666667,54.09166667,40.58,72,H,Conventional ,14,2,PULP,826.459144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.02257,123.0045,138,64.7,43.46666667,54.09166667,40.58,72,H,Conventional ,14,3,PULP,839.9406822,0,0,0,0,4370.792321,65.56407463,0,0,0,0,0,0,0,0,0,0,0,1208.296418,0,0,107.9853164,0
44.02257,123.0045,138,64.7,43.46666667,54.09166667,40.58,72,H,Conventional ,14,4,PULP,844.1132638,0,0,0,0,5532.8294,74.56679948,0,0,0,0,0,0,0,0,0,0,0,1110.138159,0,0,110.3892606,0
44.02257,123.0045,138,64.7,43.46666667,54.09166667,40.58,72,H,Conventional ,14,5,PULP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.02257,123.0045,138,64.7,43.46666667,54.09166667,40.58,72,H,Conventional ,14,1,SEED,830.9046455,0,0,0,0,172.5904905,0,0,0,0,0,0,0,0,0,0,0,0,2144.96702,0,90.77911772,0,0
44.02257,123.0045,138,64.7,43.46666667,54.09166667,40.58,72,H,Conventional ,14,2,SEED,857.7486118,0,816.205454,0,0,17953.75541,40.43777998,4680.671474,392.2849522,3050.816786,0,0,0,0,0,197.9295908,0,0,90691.08432,156.2682427,42.67515449,0,90.63088519
44.02257,123.0045,138,64.7,43.46666667,54.09166667,40.58,72,H,Conventional ,14,4,SEED,830.4985337,0,0,0,0,4067.172334,52.6044862,1932.902751,321.1850419,1380.122495,0,0,0,0,0,125.8864447,0,0,109450.4835,0,13.61343794,0,55.57561627
44.02257,123.0045,138,64.7,43.46666667,54.09166667,40.58,72,H,Conventional ,14,5,SEED,838.6969398,0,0,0,0,4516.24215,79.5315647,2905.434176,343.8001328,1545.678558,0,0,0,0,0,175.0400757,0,0,139114.2329,0,49.95375972,0,60.91290446
44.02257,123.0045,138,64.7,43.46666667,54.09166667,40.58,72,H,Conventional ,14,1,SKIN,849.6,1080.418657,0,0,0,3407.098893,0,6100.386964,0,8243.82497,0,0,132.9776292,3790.365436,1440.568689,1739.657863,3994.648167,6552.98921,1464.109069,0,0,37.30269055,129.5350548
44.02257,123.0045,138,64.7,43.46666667,54.09166667,40.58,72,H,Conventional ,14,2,SKIN,829.2825769,0,0,0,0,2031.387302,0,8451.095893,789.3330132,13510.60674,0,0,0,2639.079635,1353.931807,1146.12405,2900.811646,4141.600281,1475.489903,0,0,38.44470381,147.8122021
44.02257,123.0045,138,64.7,43.46666667,54.09166667,40.58,72,H,Conventional ,14,3,SKIN,845.3731343,1425.031213,388.519149,0,0,3524.566981,0,12317.77612,954.2043812,545.3435439,0,0,1426.465498,20295.99895,4464.452613,4729.838987,10074.78592,14167.12822,1867.68584,0,0,44.46461435,210.5650298
44.02257,123.0045,138,64.7,43.46666667,54.09166667,40.58,72,H,Conventional ,14,4,SKIN,825.2549781,0,0,0,0,1839.162893,0,6525.642856,675.2449334,6675.027736,0,0,177.0636992,7132.246487,1730.549106,3274.397939,5226.142366,9360.839217,2678.52995,0,0,55.97993961,142.8710023
44.02257,123.0045,138,64.7,43.46666667,54.09166667,40.58,72,H,Conventional ,14,5,SKIN,839.9406822,618.2404625,0,0,0,1329.058426,0,6066.27107,683.1159343,7541.069016,0,0,288.9856292,10038.21757,1925.882785,4447.985644,6949.043031,14863.10751,3130.776187,22.73633229,0,36.57576669,160.7514085
45.51143,121.5584,591,50.63333333,35.43333333,43.025,79.83,221,I,Conventional ,15,1,PULP,824.4541485,0,0,0,0,140.8532596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.331525213,0
45.51143,121.5584,591,50.63333333,35.43333333,43.025,79.83,221,I,Conventional ,15,2,PULP,866.9387755,0,0,0,0,6280.824288,0,577.2569002,0,1537.987403,0,0,0,0,0,0,0,0,0,0,0,71.82818683,0
45.51143,121.5584,591,50.63333333,35.43333333,43.025,79.83,221,I,Conventional ,15,3,PULP,832.1253673,0,0,0,0,4022.614247,0,0,0,956.9443403,0,0,0,0,0,0,0,118.3722771,773.4755968,0,0,74.30785893,0
45.51143,121.5584,591,50.63333333,35.43333333,43.025,79.83,221,I,Conventional ,15,4,PULP,830.0928188,0,0,0,0,7877.510449,26.71147204,0,0,753.3847352,0,0,0,0,0,0,0,481.4296644,1043.70104,0,0,122.1443686,0
45.51143,121.5584,591,50.63333333,35.43333333,43.025,79.83,221,I,Conventional ,15,5,PULP,828.0701754,0,0,0,0,6616.056726,0.818146537,0,0,678.7875409,0,0,0,0,0,0,0,0,808.8346642,0,0,107.453094,0
45.51143,121.5584,591,50.63333333,35.43333333,43.025,79.83,221,I,Conventional ,15,1,SEED,830.4985337,0,0,648.646321,0,13067.70378,0,2371.785134,350.1873151,1922.500725,0,0,0,0,0,212.8011418,0,0,63401.03919,0,0,0,58.15620125
45.51143,121.5584,591,50.63333333,35.43333333,43.025,79.83,221,I,Conventional ,15,2,SEED,3398.4,0,0,0,0,12354.23519,0,1772.873256,0,0,0,0,0,0,0,0,0,0,57172.74088,0,0,0,40.64576661
45.51143,121.5584,591,50.63333333,35.43333333,43.025,79.83,221,I,Conventional ,15,3,SEED,826.8613139,0,0,0,0,18681.74355,45.15865113,6844.620868,341.3821759,3003.10645,0,0,0,0,0,234.6233525,0,222.097256,88698.42747,0,76.31558179,15.49953374,85.40148156
45.51143,121.5584,591,50.63333333,35.43333333,43.025,79.83,221,I,Conventional ,15,4,SEED,840.7718951,0,0,0,0,14882.34427,140.2855533,3274.31516,0,1709.006643,0,0,0,0,0,253.7974824,0,101.8948812,77963.01073,0,43.7138656,15.88742324,48.22575634
45.51143,121.5584,591,50.63333333,35.43333333,43.025,79.83,221,I,Conventional ,15,5,SEED,857.7486118,0,0,0,0,11570.69477,0,2285.868345,321.9443665,2002.768004,0,0,0,0,0,205.9823357,0,0,48468.94681,0,6.470207205,18.12918502,67.28251423
45.51143,121.5584,591,50.63333333,35.43333333,43.025,79.83,221,I,Conventional ,15,1,SKIN,855.5891239,998.5807437,0,232.3615836,0,2690.012012,0,5954.685007,1243.938495,7497.227614,0,0,0,1455.274909,0,1311.011978,3289.516418,4856.036381,1642.823121,0,0,51.13093173,104.2976085
45.51143,121.5584,591,50.63333333,35.43333333,43.025,79.83,221,I,Conventional ,15,2,SKIN,853.4404822,1766.944033,0,448.7566265,0,5298.028153,0,12354.12391,1079.725429,14644.12141,0,0,395.8665855,9569.501597,2747.820018,4429.72623,8637.054966,13988.64544,2960.375462,0,0,75.56550169,208.90651
45.51143,121.5584,591,50.63333333,35.43333333,43.025,79.83,221,I,Conventional ,15,3,SKIN,853.0120482,1403.041108,0,0,0,2746.538186,234.0412434,14028.42814,779.9241891,19791.09048,0,0,97.65894311,1759.021101,0,1606.320433,3915.617993,6360.47285,2150.452175,0,0,63.4419251,199.6868517
45.51143,121.5584,591,50.63333333,35.43333333,43.025,79.83,221,I,Conventional ,15,4,SKIN,850.8763145,0,578.0707105,0,0,3488.094647,0,10936.90974,1103.423134,12303.2977,0,0,584.0214437,8092.983111,2345.182624,3006.467453,6740.458329,8815.544242,2347.263481,0,0,44.03502827,204.7599994
45.51143,121.5584,591,50.63333333,35.43333333,43.025,79.83,221,I,Conventional ,15,5,SKIN,855.5891239,1628.846428,0,384.4597107,620.4186725,3976.357661,24.95499713,13638.89484,1347.221843,19716.15194,0,0,176.9803192,6448.492674,2024.615377,3255.060238,6806.056712,11456.02464,2332.16632,0,0,57.60992135,227.6042115
45.50422,121.5893,644,50.63333333,35.43333333,43.025,79.83,98,I,Organic ,16,1,PULP,867.381317,604.0510925,0,153.7334986,0,8415.29569,0,1125.556013,0,2152.34529,0,0,0,0,0,0,0,122.3954925,1340.231484,0,0,136.5623806,23.72015796
45.50422,121.5893,644,50.63333333,35.43333333,43.025,79.83,98,I,Organic ,16,2,PULP,828.0701754,0,0,0,0,4596.055465,96.25686827,0,0,440.0674375,0,0,0,0,0,0,0,0,1014.961147,0,0,119.1737282,0
45.50422,121.5893,644,50.63333333,35.43333333,43.025,79.83,98,I,Organic ,16,3,PULP,829.6875,0,0,0,0,9740.272173,195.0032399,493.8172809,316.2190221,1681.420762,0,0,169.8410322,0,0,0,0,259.8309703,991.7717654,0,0,221.5909959,14.73409079
45.50422,121.5893,644,50.63333333,35.43333333,43.025,79.83,98,I,Organic ,16,4,PULP,861.663286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.50422,121.5893,644,50.63333333,35.43333333,43.025,79.83,98,I,Organic ,16,5,PULP,848.7512488,2038.473962,0,687.1973981,0,6303.775169,0,8336.318645,337.388026,11646.45691,0,0,545.8744197,8932.806196,2591.877765,3665.097729,7375.951808,14272.62022,0,0,0,89.42671989,12.5438132
45.50422,121.5893,644,50.63333333,35.43333333,43.025,79.83,98,I,Organic ,16,1,SEED,860.3544304,0,0,0,0,1167.360422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.69050825,0
45.50422,121.5893,644,50.63333333,35.43333333,43.025,79.83,98,I,Organic ,16,2,SEED,1735.648621,0,0,0,0,32850.59967,118.7077729,7984.886889,0,5217.630685,0,0,0,0,0,614.6648539,0,283.5936676,161024.6398,0,49.97100942,25.54144212,177.5356362
45.50422,121.5893,644,50.63333333,35.43333333,43.025,79.83,98,I,Organic ,16,3,SEED,821.6634429,0,0,0,0,15768.46414,20.06018169,3603.143914,0,2369.767305,0,0,0,0,0,273.1049427,0,58.02203013,74366.20777,0,16.08960476,9.788043292,87.54619032
45.50422,121.5893,644,50.63333333,35.43333333,43.025,79.83,98,I,Organic ,16,4,SEED,828.8780488,0,0,0,0,18357.32764,87.78401534,3364.468474,415.3100458,2466.916987,0,0,0,0,0,308.5153351,0,0,103056.9184,0,33.83552855,14.62439137,97.49859071
45.50422,121.5893,644,50.63333333,35.43333333,43.025,79.83,98,I,Organic ,16,5,SEED,844.5328032,0,0,0,0,21027.31461,75.57189957,4198.211957,383.9517385,2575.73067,0,0,0,0,0,325.065017,0,265.5250676,93265.63978,0,67.14855187,0,96.35490697
45.50422,121.5893,644,50.63333333,35.43333333,43.025,79.83,98,I,Organic ,16,1,SKIN,849.1754123,1842.343204,0,404.6231784,0,5655.247442,0,9883.143699,981.6716801,13302.80624,0,0,760.1139442,9805.876427,3210.149887,3599.94609,7266.921189,14291.13338,2308.35931,0,0,62.83217927,147.1166996
45.50422,121.5893,644,50.63333333,35.43333333,43.025,79.83,98,I,Organic ,16,2,SKIN,850.0250125,1948.292998,0,981.1568335,0,4920.827764,0,7041.717958,1110.893255,15225.84874,0,0,308.6065383,3740.891651,1677.347808,1918.215599,4533.26752,8503.062461,2269.935615,0,0,95.15092421,145.9226237
45.50422,121.5893,644,50.63333333,35.43333333,43.025,79.83,98,I,Organic ,16,3,SKIN,842.0218038,1941.462492,0,2818.385435,0,7818.211827,102.352941,8234.444513,741.3322073,11827.52598,0,0,452.6829459,4798.452902,1803.692565,1910.167436,4723.3614,6982.718654,5000.072803,0,0,144.8981253,136.0879068
45.50422,121.5893,644,50.63333333,35.43333333,43.025,79.83,98,I,Organic ,16,4,SKIN,855.5891239,2702.374643,0,631.4352463,0,8621.477889,46.575827,10547.31629,1438.22282,15012.2842,0,0,612.6093814,15109.53999,3772.489338,5532.416799,11419.66541,18766.91728,4131.829335,0,0,132.2348007,210.5785055
45.50422,121.5893,644,50.63333333,35.43333333,43.025,79.83,98,I,Organic ,16,5,SKIN,819.6816208,717.83323,0,364.8926686,0,9844.367515,45.93415537,1009.253137,0,559.8231212,0,0,0,0,0,0,0,0,826.2873562,0,0,124.608363,246.7049994
45.83882,121.496,161,60.01666667,35.99166667,48.01666667,49.44,500,J,Conventional ,17,1,PULP,834.5776031,0,0,0,0,387.2962379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.83882,121.496,161,60.01666667,35.99166667,48.01666667,49.44,500,J,Conventional ,17,2,PULP,829.2825769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.83882,121.496,161,60.01666667,35.99166667,48.01666667,49.44,500,J,Conventional ,17,3,PULP,844.5328032,0,0,0,0,877.1414453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.88138636,0
45.83882,121.496,161,60.01666667,35.99166667,48.01666667,49.44,500,J,Conventional ,17,4,PULP,839.1111111,0,0,0,0,1135.496232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.51237868,0
45.83882,121.496,161,60.01666667,35.99166667,48.01666667,49.44,500,J,Conventional ,17,5,PULP,845.3731343,0,0,0,0,662.1822532,0,0,0,0,0,0,0,0,0,0,0,0,865.9847989,0,0,15.00882964,0
45.83882,121.496,161,60.01666667,35.99166667,48.01666667,49.44,500,J,Conventional ,17,1,SEED,859.9190283,0,567.3344198,0,0,14387.65289,31.65389673,5083.420802,399.4646244,3893.974505,0,0,0,0,0,0,0,0,61889.99619,0,46.59612239,0,101.6636104
45.83882,121.496,161,60.01666667,35.99166667,48.01666667,49.44,500,J,Conventional ,17,2,SEED,829.6875,0,0,0,0,0,0,462.678997,0,0,0,0,0,0,0,0,0,0,1251.802158,0,18.53789825,0,0
45.83882,121.496,161,60.01666667,35.99166667,48.01666667,49.44,500,J,Conventional ,17,3,SEED,852.5840442,0,0,0,0,7809.556296,0,2485.462203,0,2393.72565,0,0,0,0,0,122.5859965,0,0,29627.34252,0,4.861589389,0,56.97454004
45.83882,121.496,161,60.01666667,35.99166667,48.01666667,49.44,500,J,Conventional ,17,4,SEED,834.987715,0,453.9437878,0,0,10972.64044,0,3017.199216,345.8524505,2547.008625,0,0,0,0,0,185.285179,0,0,51117.58331,0,0,0,64.76587906
45.83882,121.496,161,60.01666667,35.99166667,48.01666667,49.44,500,J,Conventional ,17,5,SEED,823.255814,0,0,0,0,10105.30386,0,3496.188954,0,3449.171889,0,0,0,0,0,139.5264399,0,0,33194.46883,0,0,0,75.05048149
45.83882,121.496,161,60.01666667,35.99166667,48.01666667,49.44,500,J,Conventional ,17,1,SKIN,848.3275087,395.6988714,0,0,0,295.9431192,0,2288.951467,358.8255614,4620.416725,0,0,130.6162918,1529.227315,0,749.7326483,1832.82421,2662.507235,0,0,0,0,56.06383429
45.83882,121.496,161,60.01666667,35.99166667,48.01666667,49.44,500,J,Conventional ,17,2,SKIN,836.6322009,494.4265455,0,1230.474801,0,691.4966051,0,3725.812377,0,5932.145009,0,0,526.6814799,9296.271085,2494.728641,2347.950688,4922.706914,2332.453858,1333.208602,0,40.20531633,8.090605965,58.41716171
45.83882,121.496,161,60.01666667,35.99166667,48.01666667,49.44,500,J,Conventional ,17,3,SKIN,835.3982301,647.0647185,0,0,0,965.4877358,0,2585.700968,0,5529.593395,0,0,376.7328018,9059.23199,2069.837914,2356.664465,4977.546265,8845.284199,1026.755235,0,0,14.24705631,62.65821858
45.83882,121.496,161,60.01666667,35.99166667,48.01666667,49.44,500,J,Conventional ,17,5,SKIN,847.9041916,537.7600948,0,0,0,444.9406828,0,2819.115886,0,5383.235466,0,0,310.7058679,5896.090456,1628.124961,1381.811992,3401.443253,5879.384759,974.1722826,0,0,0,0
45.69196,121.5184,172,60.95,42.46666667,51.7,29.84,339,K,Conventional ,18,1,PULP,832.533072,577.1811098,0,0,0,11206.05663,12.69372955,792.454585,0,1665.1186,0,0,0,0,0,0,0,177.1289385,1038.300473,0,0,219.1235019,16.71879936
45.69196,121.5184,172,60.95,42.46666667,51.7,29.84,339,K,Conventional ,18,2,PULP,852.5840442,0,0,0,0,4727.588755,0,0,0,469.1830941,0,0,0,0,0,0,0,0,0,0,0,89.92493256,0
45.69196,121.5184,172,60.95,42.46666667,51.7,29.84,339,K,Conventional ,18,3,PULP,851.3026052,0,0,0,0,8239.005303,0,114.6367032,0,759.0373735,0,0,0,0,0,0,0,0,0,0,0,12.50080902,123.3374616
45.69196,121.5184,172,60.95,42.46666667,51.7,29.84,339,K,Conventional ,18,4,PULP,854.7283702,0,0,0,0,8005.122482,13.15592023,0,0,1098.219029,0,0,0,0,0,0,0,0,0,0,0,131.2736215,0
45.69196,121.5184,172,60.95,42.46666667,51.7,29.84,339,K,Conventional ,18,5,PULP,826.459144,0,0,0,0,10289.02449,0,1631.888016,0,2179.943304,0,0,0,0,0,0,0,0,1176.395862,0,0,126.418595,29.15342988
45.69196,121.5184,172,60.95,42.46666667,51.7,29.84,339,K,Conventional ,18,1,SEED,862.1004566,0,0,0,0,12217.4057,46.71897023,2199.574344,516.8002311,1753.787436,0,0,0,0,0,91.72868303,0,0,44727.79144,0,0,8.999623342,38.02392191
45.69196,121.5184,172,60.95,42.46666667,51.7,29.84,339,K,Conventional ,18,2,SEED,829.2825769,0,547.1988853,0,0,16578.04718,83.99297433,2865.494724,338.6394123,2229.384959,0,0,0,0,0,219.8294328,0,93.1052416,63990.36891,0,26.12768078,0,69.16625974
45.69196,121.5184,172,60.95,42.46666667,51.7,29.84,339,K,Conventional ,18,3,SEED,843.2754342,0,0,0,0,24649.13654,177.2377168,3911.538139,347.4197173,3247.843764,0,0,0,0,0,156.4978644,0,0,116768.5231,0,24.27252354,22.74561541,81.72221607
45.69196,121.5184,172,60.95,42.46666667,51.7,29.84,339,K,Conventional ,18,4,SEED,859.4840668,0,0,0,0,20888.94128,276.1253993,4740.292735,0,2886.056641,0,0,0,0,0,180.7183243,0,0,67481.19891,0,33.49016451,0,63.27829581
45.69196,121.5184,172,60.95,42.46666667,51.7,29.84,339,K,Conventional ,18,5,SEED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.69196,121.5184,172,60.95,42.46666667,51.7,29.84,339,K,Conventional ,18,1,SKIN,863.8535841,1275.429996,0,0,1129.292373,9666.266362,0,11220.62007,754.1707396,8455.490387,0,0,4752.080158,60947.82624,11684.4808,10701.95822,21137.21703,41005.46198,4049.448485,65.35421229,0,95.84673255,192.741502
45.69196,121.5184,172,60.95,42.46666667,51.7,29.84,339,K,Conventional ,18,2,SKIN,801.8876829,0,0,0,0,4531.235144,0,8768.435106,650.5082077,11378.11468,0,0,1575.6286,31762.06538,5138.835196,6388.795006,12888.26252,20899.21722,1729.830484,22.51626382,0,52.72933841,155.8666283
45.69196,121.5184,172,60.95,42.46666667,51.7,29.84,339,K,Conventional ,18,3,SKIN,844.5328032,989.0675246,0,0,0,4569.128912,0,1188.121973,645.556903,8049.94897,0,0,2449.899374,32077.75962,5508.594984,7401.568036,14438.96364,33276.74737,2144.971496,52.3331544,0,49.50197806,148.9701815
45.69196,121.5184,172,60.95,42.46666667,51.7,29.84,339,K,Conventional ,18,4,SKIN,855.1585304,1245.093714,0,0,2183.685777,5716.10916,0,1319.97025,1449.328021,7157.543591,0,0,90779.2764,10518.12708,11847.78679,3918.764954,2148.099077,29463.98595,1103.603069,99.67142467,0,64.39584058,153.6183334
45.69196,121.5184,172,60.95,42.46666667,51.7,29.84,339,K,Conventional ,18,5,SKIN,820.4732014,1311.131655,0,0,554.3160462,11018.27489,0,10173.83489,743.0775654,8472.921531,0,0,6390.419545,72322.65406,16156.37245,13693.32245,23851.00063,44696.79132,5061.461603,69.99065836,0,117.7197195,181.2497272
47.26603,119.9447,401,63.68333333,39.45833333,51.56666667,4.23,5226,L,Organic ,19,1,PULP,871.8317086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.26603,119.9447,401,63.68333333,39.45833333,51.56666667,4.23,5226,L,Organic ,19,2,PULP,847.9041916,0,0,0,0,4333.309917,38.10571992,0,0,0,0,0,0,0,0,0,0,0,1140.886299,0,0,100.0349562,0
47.26603,119.9447,401,63.68333333,39.45833333,51.56666667,4.23,5226,L,Organic ,19,3,PULP,850.0250125,0,0,0,0,4174.817019,0,0,0,604.1719083,0,0,0,0,0,0,0,0,0,0,0,77.70603107,0
